name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
"New York City,USA",2023-12-10T08:00:00,13.3,13.3,10,80.38,0,0,,0,0,20.5,0.2,6,1015.8,99.6,16,25,0.1,0,10,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-12-10T09:00:00,13.4,13.4,10.6,83.63,0,0,,0,0,22.3,0.3,6,1015.7,99.6,16,33,0.1,0,10,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-12-10T10:00:00,13.4,13.4,10.7,83.63,0,0,,0,0,25.9,5.7,155,1015.7,100,16,74,0.3,1,10,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-12-10T11:00:00,13.9,13.9,11.2,83.58,0,0,,0,0,29.5,0.5,21,1014.1,99.9,16,150,0.5,2,10,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-12-10T12:00:00,14.4,14.4,12.8,89.98,0,0,,0,0,31.3,9,180,1012.5,100,15.6,44,0.2,0,10,Overcast,cloudy,"72505394728,KLGA,KJRB,F1417,KNYC"
"New York City,USA",2023-12-10T13:00:00,15,15,13.4,89.83,0.026,100,rain,0,0,35.3,12.7,289,1011.7,100,7.7,83,0.3,1,10,"Rain, Overcast",rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC"
"New York City,USA",2023-12-10T14:00:00,14.4,14.4,13.4,93.66,0.172,100,rain,0,0,42.5,7.5,151,1010.8,100,7.6,9,0,0,10,"Rain, Overcast",rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-12-10T15:00:00,15,15,13.8,92.77,0.334,100,rain,0,0,42.5,7.6,278,1010.3,100,15.3,19,0.1,0,10,"Rain, Overcast",rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-12-10T16:00:00,14.3,14.3,12.9,90.86,0.045,100,rain,0,0,44.3,0.5,10,1008.9,100,10.7,0,0,0,10,"Rain, Overcast",rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC"
"New York City,USA",2023-12-10T17:00:00,13.9,13.9,12.9,93.69,0.015,100,rain,0,0,50,0.7,20,1008.7,100,15.4,0,0,0,10,"Rain, Overcast",rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-12-10T18:00:00,14.4,14.4,13.4,93.68,0.028,100,rain,0,0,50,5.8,170,1007.7,100,15.7,0,0,0,10,"Rain, Overcast",rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-12-10T19:00:00,15,15,13.9,92.65,0.005,100,rain,0,0,26.2,13.2,226,1006.5,100,15.9,0,0,0,10,"Rain, Overcast",rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-12-10T20:00:00,15.1,15.1,13.4,89.81,0.02,100,rain,0,0,30.3,18.1,209,1004.9,100,15.6,0,0,0,10,"Rain, Overcast",rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-12-10T21:00:00,15,15,13.8,92.59,0.339,100,rain,0,0,52.3,16.5,219,1004.1,100,9.6,0,0,0,10,"Rain, Overcast",rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-12-10T22:00:00,15.1,15.1,13.9,92.81,0.164,100,rain,0,0,47.9,9.4,259,1003.6,100,15.5,0,0,0,10,"Rain, Overcast",rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-12-10T23:00:00,14.3,14.3,13.3,93.52,0.29,100,rain,0,0,59.4,11.2,271,1002.8,100,5.9,0,0,0,10,"Rain, Overcast",rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-12-11T00:00:00,10,10,8.8,92.43,0.167,100,rain,0,0,38.7,1.1,2,1002.1,100,10.7,0,0,0,10,"Rain, Overcast",rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC"
"New York City,USA",2023-12-11T01:00:00,8.3,6.4,7.1,92.17,0.207,100,rain,0,0,35.3,11.5,150,1003.1,100,9.7,0,0,0,10,"Rain, Overcast",rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-12-11T02:00:00,7.8,7.8,6.6,92.18,0.135,100,rain,0,0,27.7,0.7,360,1004.3,100,12.6,0,0,0,10,"Rain, Overcast",rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC"
"New York City,USA",2023-12-11T03:00:00,7.8,5.9,6.7,92.25,0.047,100,rain,0,0,53.6,11,58,1003.7,100,15.9,0,0,0,10,"Rain, Overcast",rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC"
"New York City,USA",2023-12-11T04:00:00,7.2,5,6.1,92.73,0.062,100,rain,0,0,53.6,11.4,193,1003.3,100,15.9,0,0,0,10,"Rain, Overcast",rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-12-11T05:00:00,6.7,4.8,5,88.61,0.056,100,rain,0,0,48.2,9.7,308,1003.3,100,16,0,0,0,10,"Rain, Overcast",rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-12-11T06:00:00,5.6,4.5,3.8,88.19,0.039,100,rain,0,0,48.2,6,290,1003.7,100,15.9,0,0,0,10,"Rain, Overcast",rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-12-11T07:00:00,5.6,4.5,3.8,88,0.091,100,rain,0,0,40.7,5.8,310,1005.8,100,13.6,0,0,0,10,"Rain, Overcast",rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-12-11T08:00:00,4.3,2.3,2.8,89.67,0.061,100,rain,0,0,47.9,8.1,295,1006.4,100,16,13,0,0,10,"Rain, Overcast",rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-12-11T09:00:00,4.3,2.8,2.8,89.54,0.008,100,rain,0,0,35.5,6.4,288,1007.4,100,16,41,0.1,0,10,"Rain, Overcast",rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-12-11T10:00:00,5.6,3.8,3.2,84.51,0,0,,0,0,35.8,8.2,281,1008.3,99.6,14.1,158,0.6,2,10,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-12-11T11:00:00,6.7,4.6,3.2,78.31,0,0,,0,0,47.4,10.2,293,1008.5,98.6,16,174,0.6,2,10,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-12-11T12:00:00,6.7,4.3,0.5,64.97,0,0,,0,0,63,11.9,310,1009.6,99.6,16,185,0.7,2,10,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-12-11T13:00:00,6.7,4.6,-0.8,59.04,0,0,,0,0,46.5,10.3,295,1010.9,99.6,16,197,0.7,2,10,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-12-11T14:00:00,7.1,5.1,-2.2,51.48,0,0,,0,0,46.2,10.6,310,1011,99.6,16,141,0.5,1,10,Overcast,cloudy,"72505394728,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-12-11T15:00:00,6.6,4.3,-2.2,53.23,0,0,,0,0,28.9,11.7,300,1012.5,99.6,16,53,0.2,1,10,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-12-11T16:00:00,6.1,3.4,-1.7,57.11,0,0,,0,0,59,13.6,338,1014.6,99.6,16,7,0,0,10,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-12-11T17:00:00,6.1,3.4,-1.7,57.11,0,0,,0,0,51.2,13.4,329,1016.1,99.6,16,0,0,0,10,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-12-11T18:00:00,6.1,4.3,-2.3,55.11,0,0,,0,0,38.5,8.4,288,1017.7,99.6,16,0,0,0,10,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-12-11T19:00:00,5,3,-4.5,50.45,0,0,,0,0,45.2,8.6,300,1018.9,0.8,16,0,0,0,10,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-12-11T20:00:00,5,5,-4,52.35,0,0,,0,0,42.5,1.4,351,1020.1,5.5,16,0,0,0,10,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-12-11T21:00:00,5,3.6,-4.5,50.57,0,0,,0,0,38.3,6.2,285,1021.3,3.1,16,0,0,0,10,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-12-11T22:00:00,4.3,4.3,-4.4,52.91,0,0,,0,0,40.7,1,359,1022.2,0.4,16,0,0,0,10,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-12-11T23:00:00,3.8,1.8,-4,56.86,0,0,,0,0,44.3,7.8,271,1022.9,26.5,16,0,0,0,10,Partially cloudy,partly-cloudy-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-12-12T00:00:00,3.8,3.8,-4.4,55.02,0,0,,0,0,37.1,0.8,350,1023.5,99.6,16,0,0,0,10,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-12-12T01:00:00,3.9,1.8,-4.4,54.78,0,0,,0,0,37.1,8,293,1024,99.6,16,0,0,0,10,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-12-12T02:00:00,3.9,0.8,-5.7,49.83,0,0,,0,0,40.7,12.5,254,1025.1,99.6,16,0,0,0,10,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-12-12T03:00:00,3.8,0.3,-4,56.78,0,0,,0,0,29.5,14.9,261,1026,99.6,16,0,0,0,10,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-12-12T04:00:00,3.8,2.5,-4.5,54.76,0,0,,0,0,31.3,5.8,330,1026.4,99.6,16,0,0,0,10,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-12-12T05:00:00,3.3,0.1,-5.1,54.19,0,0,,0,0,29.5,12.9,253,1027,88.1,16,0,0,0,10,Partially cloudy,partly-cloudy-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-12-12T06:00:00,2.8,-0.2,-4.5,58.72,0,0,,0,0,22.3,11.2,241,1027.7,0.8,16,0,0,0,10,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-12-12T07:00:00,2.8,-0.5,-3.1,65.29,0,0,,0,0,20.5,12.7,269,1028.4,0.4,16,0,0,0,10,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-12-12T08:00:00,2.8,-1.1,-2.4,68.41,0,0,,0,0,70.2,16.4,260,1029.5,0.4,16,84,0.3,1,10,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-12-12T09:00:00,3.3,-0.7,-1.9,68.53,0,0,,0,0,64.8,17.8,250,1030.2,0,16,132,0.5,1,10,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-12-12T10:00:00,3.9,0,-3.6,58.14,0,0,,0,0,24.1,17.7,259,1030.9,0.9,16,404,1.5,4,10,Clear,clear-day,"72505394728,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-12-12T11:00:00,5,1.8,-4.5,50.39,0,0,,0,0,27.8,14.9,269,1030.4,0,16,473,1.7,5,10,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-12-12T12:00:00,6.1,3,-5.1,44.56,0,0,,0,0,25.9,16.1,250,1029.7,0,16,480,1.7,5,10,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-12-12T13:00:00,6.7,3.2,-4.5,44.91,0,0,,0,0,65.5,20.1,260,1029.2,0,16,431,1.6,4,10,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-12-12T14:00:00,7.8,4.6,-4,43.1,0,0,,0,0,66.6,19.7,260,1028.9,0,16,320,1.2,3,10,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-12-12T15:00:00,7.8,4.6,-4,43.28,0,0,,0,0,27.7,19.8,239,1028.6,0.4,16,186,0.7,2,10,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-12-12T16:00:00,7.8,4.6,-3.5,44.96,0,0,,0,0,27.7,19.5,243,1028.7,0.4,16,18,0.1,0,10,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-12-12T17:00:00,6.7,3,-3.4,48.53,0,0,,0,0,57.4,21.5,239,1028.6,0.4,16,0,0,0,10,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-12-12T18:00:00,6.2,2.3,-2.3,54.59,0,0,,0,0,29.5,21.7,250,1029.3,0.4,16,0,0,0,10,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-12-12T19:00:00,6.1,2.1,-1.9,56.6,0,0,,0,0,33.5,23.6,239,1029.9,0.4,16,0,0,0,10,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-12-12T20:00:00,5.6,1.5,-2.3,56.72,0,0,,0,0,38.9,23.4,249,1030.1,0.4,16,0,0,0,10,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-12-12T21:00:00,5.6,1.8,-2.3,56.75,0,0,,0,0,31.7,20.5,250,1030.1,0.4,16,0,0,0,10,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-12-12T22:00:00,5.7,1.9,-2.3,56.68,0,0,,0,0,27.7,20.2,259,1030.4,0.4,16,0,0,0,10,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-12-12T23:00:00,5,1.1,-1.8,61.47,0,0,,0,0,27.7,19.8,259,1030.2,0.4,16,0,0,0,10,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-12-13T00:00:00,5,0.9,-1.8,61.54,0,0,,0,0,31.7,21.9,260,1030,0.4,16,0,0,0,10,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-12-13T01:00:00,5,1.3,-1.3,63.97,0,0,,0,0,27.7,18,260,1029.8,0.4,16,0,0,0,10,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-12-13T02:00:00,4.4,0.6,-2.2,62.3,0,0,,0,0,27.7,17.5,272,1030.1,0.4,16,0,0,0,10,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-12-13T03:00:00,3.9,0.4,-1.8,66.71,0,0,,0,0,27.7,14.7,249,1030.3,0.4,16,0,0,0,10,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-12-13T04:00:00,3.9,0.8,-1.8,66.71,0,0,,0,0,27.7,12.7,259,1030,0.4,16,0,0,0,10,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-12-13T05:00:00,3.4,0.5,-2.3,66.48,0,0,,0,0,33.5,11.2,260,1030,0.4,16,0,0,0,10,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-12-13T06:00:00,3.9,1.1,-2.3,64.27,0,0,,0,0,24.1,11.2,251,1030.4,0.4,16,0,0,0,10,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-12-13T07:00:00,3.9,0.8,-1.3,68.87,0,0,,0,0,22.3,12.7,250,1030.8,0.4,16,0,0,0,10,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-12-13T08:00:00,3.9,0.8,-1.3,68.88,0,0,,0,0,72.4,12.9,251,1031.2,0.4,16,60,0.2,1,10,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-12-13T09:00:00,5,1.9,-0.8,65.96,0,0,,0,0,27.7,14.6,251,1032.1,0.4,16,93,0.3,1,10,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-12-13T10:00:00,6.2,3,-0.9,60.78,0,0,,0,0,68.4,16.1,261,1032.3,0.4,16,394,1.4,4,10,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-12-13T11:00:00,7.2,4.7,-2.9,48.68,0,0,,0,0,31.7,13,251,1032,0.4,16,468,1.7,5,10,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-12-13T12:00:00,8.3,6.1,-3.4,43.57,0,0,,0,0,26,12.6,261,1031.3,48.6,16,464,1.7,5,10,Partially cloudy,partly-cloudy-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-12-13T13:00:00,8.8,7.2,-5.1,37.15,0,0,,0,0,42.2,9.5,293,1030.9,26.5,16,422,1.5,4,10,Partially cloudy,partly-cloudy-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-12-13T14:00:00,9.3,6.9,-5.1,35.84,0,0,,0,0,27.7,16.2,250,1030.7,0.8,16,318,1.1,3,10,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-12-13T15:00:00,9.9,6.8,-6.2,31.52,0,0,,0,0,31.7,25.8,260,1030.6,0.4,16,195,0.7,2,10,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-12-13T16:00:00,9.3,6.8,-7.2,30.52,0,0,,0,0,60.4,16.8,263,1031.2,0.4,16,18,0.1,0,10,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-12-13T17:00:00,7.8,6.8,-7.9,32.11,0,0,,0,0,34.5,6.3,313,1032.3,0.4,16,0,0,0,10,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-12-13T18:00:00,6.6,4.6,-7.9,34.69,0,0,,0,0,53.3,10.1,313,1033.1,0.4,16,0,0,0,10,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-12-13T19:00:00,6.1,5,-6.7,39.31,0,0,,0,0,38.9,5.8,330,1033.7,48.6,16,0,0,0,10,Partially cloudy,partly-cloudy-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-12-13T20:00:00,5.6,5.6,-6.7,40.77,0,0,,0,0,38.9,1,353,1034.3,0.4,16,0,0,0,10,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-12-13T21:00:00,4.3,2.9,-6.8,44.38,0,0,,0,0,27.7,6.2,298,1034.9,0.4,16,0,0,0,10,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-12-13T22:00:00,4.3,4.3,-6.9,44.06,0,0,,0,0,37.1,0.9,353,1035.1,0.4,16,0,0,0,10,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-12-13T23:00:00,3.8,3.8,-8,41.94,0,0,,0,0,29.4,1,353,1035.8,0.4,16,0,0,0,10,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-12-14T00:00:00,2.8,2.8,-8.9,41.7,0,0,,0,0,29.5,1.2,353,1036.2,0.4,16,0,0,0,10,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-12-14T01:00:00,2.8,2.8,-7.3,47.52,0,0,,0,0,31.5,0.9,358,1036.1,0.4,16,0,0,0,10,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-12-14T02:00:00,2.2,0.6,-7.9,47.46,0,0,,0,0,35.3,5.7,310,1036.6,0.4,16,0,0,0,10,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-12-14T03:00:00,2.1,0.5,-7.2,49.98,0,0,,0,0,35.3,5.8,297,1036.9,0.4,16,0,0,0,10,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-12-14T04:00:00,1.6,-0.7,-6.2,55.81,0,0,,0,0,33.5,7.6,293,1037.1,0.4,16,0,0,0,10,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-12-14T05:00:00,1.6,-0.7,-5.7,57.97,0,0,,0,0,27.7,7.7,305,1037.7,0.4,16,0,0,0,10,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-12-14T06:00:00,1.6,-1.6,-5.7,57.97,0,0,,0,0,27.7,11.2,253,1038.6,0.4,16,0,0,0,10,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-12-14T07:00:00,1.6,-0.8,-5.7,58.01,0,0,,0,0,27.7,8.1,303,1039.2,0.4,16,0,0,0,10,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-12-14T08:00:00,2.1,-1.4,-5.2,58.31,0,0,,0,0,70.5,13,262,1039.7,0.8,16,42,0.2,0,10,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-12-14T09:00:00,2.8,-0.7,-4.6,58.41,0,0,,0,0,55.4,13.1,241,1039.9,0.8,16,144,0.5,1,10,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-12-14T10:00:00,3.3,0.3,-5.2,53.72,0,0,,0,0,26,11.4,263,1039.8,0,16,566,2,6,10,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-12-14T11:00:00,4.9,2.7,-4.6,50.4,0,0,,0,0,31.7,9.4,330,1039.3,78.1,16,489,1.8,5,10,Partially cloudy,partly-cloudy-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-12-14T12:00:00,4.9,2.6,-5.8,45.89,0,0,,0,0,24.1,9.8,313,1038.5,95,16,543,2,5,10,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-12-14T13:00:00,5.5,2,-6.7,40.83,0,0,,0,0,24.1,18,253,1037.1,50.4,16,427,1.5,4,10,Partially cloudy,partly-cloudy-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-12-14T14:00:00,6,4,-7.9,36.21,0,0,,0,0,35.3,9.5,300,1036.1,0.8,16,325,1.2,3,10,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-12-14T15:00:00,6.6,3.8,-8.4,33.6,0,0,,0,0,60.8,14.5,251,1035.7,0.8,16,195,0.7,2,10,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-12-14T16:00:00,6.6,4.3,-8.4,33.5,0,0,,0,0,64.8,11.1,251,1035.2,0.8,16,18,0.1,0,10,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-12-14T17:00:00,5.6,2.6,-7.9,37.12,0,0,,0,0,24.1,14.1,272,1035.1,0.4,16,0,0,0,10,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-12-14T18:00:00,5,2.1,-7.3,40.6,0,0,,0,0,59,12.7,258,1035.2,0.4,16,0,0,0,10,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-12-14T19:00:00,4.4,0.8,-5.8,47.5,0,0,,0,0,20.5,16.1,260,1035.1,0.4,16,0,0,0,10,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-12-14T20:00:00,4.4,0.8,-4.6,52.31,0,0,,0,0,59,16.2,268,1034.6,0.4,16,0,0,0,10,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-12-14T21:00:00,4.4,0.8,-4.5,52.51,0,0,,0,0,24.1,16.4,249,1034.1,0.4,16,0,0,0,10,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-12-14T22:00:00,3.9,-0.4,-4,56.47,0,0,,0,0,31.7,20.2,248,1033.3,0.4,16,0,0,0,10,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-12-14T23:00:00,3.9,-0.4,-4,56.5,0,0,,0,0,27.7,20.3,258,1032.7,0.4,16,0,0,0,10,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2023-12-15T00:00:00,3.5,0.3,-6.6,47.48,0,0,,0,0,27.7,12.5,225,1031,7.2,16,0,0,0,10,Clear,clear-night,"72505394728,KLGA,F1417,KNYC,72503014732"
"New York City,USA",2023-12-15T01:00:00,3.4,-0.2,-4.5,56.36,0,0,,0,0,31.7,14.8,259,1031.4,0.4,16,0,0,0,10,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
